#TYPE Microsoft.ActiveDirectory.Management.ADComputer
"DistinguishedName","DNSHostName","Enabled","Name","ObjectClass","ObjectGUID","SamAccountName","SID","UserPrincipalName"
"CN=ODSHANCL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","ODSHANCL.atl.careerbuilder.com","True","ODSHANCL","computer","94dac993-a386-4772-b4b8-0d415b3f376d","ODSHANCL$","S-1-5-21-839522115-261903793-1417001333-27812",
"CN=ODSBOBA,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","ODSBOBA.atl.careerbuilder.com","True","ODSBOBA","computer","69760afa-703b-4402-bc7c-328042648211","ODSBOBA$","S-1-5-21-839522115-261903793-1417001333-27813",
"CN=ODSHAN,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","ODSHAN.atl.careerbuilder.com","True","ODSHAN","computer","95d488cf-8a1f-408e-bfdd-cd2d7e4ea780","ODSHAN$","S-1-5-21-839522115-261903793-1417001333-28376",
"CN=3PARREPORT2,OU=QTM,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","3PARREPORT2.atl.careerbuilder.com","True","3PARREPORT2","computer","c3df595c-6326-448c-bd32-eccd0f122b3c","3PARREPORT2$","S-1-5-21-839522115-261903793-1417001333-25878",
"CN=DEVBOBAA,OU=DEV,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVBOBAA.atl.careerbuilder.com","True","DEVBOBAA","computer","6396ba13-bb80-4484-b9bb-bf8a7c77d591","DEVBOBAA$","S-1-5-21-839522115-261903793-1417001333-24922",
"CN=DEVHANB,OU=DEV,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVHANB.atl.careerbuilder.com","True","DEVHANB","computer","d776e2c1-17fd-44f4-bd3d-8a6bbcc2a25e","DEVHANB$","S-1-5-21-839522115-261903793-1417001333-25413",
"CN=DEVBOBACL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVBOBACL.atl.careerbuilder.com","True","DEVBOBACL","computer","105c69f9-87d5-497e-b948-ce24763cf48d","DEVBOBACL$","S-1-5-21-839522115-261903793-1417001333-24924",
"CN=DEVHANCL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVHANCL.atl.careerbuilder.com","True","DEVHANCL","computer","0857df78-8484-4244-b219-22f218b21cf1","DEVHANCL$","S-1-5-21-839522115-261903793-1417001333-25414",
"CN=DEVBOBA,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVBOBA.atl.careerbuilder.com","True","DEVBOBA","computer","8cdd452a-89b7-4355-b61f-11437c0ba53a","DEVBOBA$","S-1-5-21-839522115-261903793-1417001333-24925",
"CN=DEVHAN,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVHAN.atl.careerbuilder.com","True","DEVHAN","computer","d6ee4880-9138-440d-be47-d46b81600355","DEVHAN$","S-1-5-21-839522115-261903793-1417001333-25415",
"CN=DEVHANA,OU=DEV,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVHANA.atl.careerbuilder.com","True","DEVHANA","computer","70f90871-578e-4cd4-98c8-9cbb2230d43a","DEVHANA$","S-1-5-21-839522115-261903793-1417001333-24927",
"CN=DEVBOBAB,OU=DEV,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVBOBAB.atl.careerbuilder.com","True","DEVBOBAB","computer","361210dc-300b-4f5e-961d-e3e232768544","DEVBOBAB$","S-1-5-21-839522115-261903793-1417001333-25416",
"CN=BEARSRCHBAT01,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSRCHBAT01.atl.careerbuilder.com","True","BEARSRCHBAT01","computer","e4180a01-38e2-4687-bce6-97601ea639ae","BEARSRCHBAT01$","S-1-5-21-839522115-261903793-1417001333-29341",
"CN=BEARSRCHBAT02,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSRCHBAT02.atl.careerbuilder.com","True","BEARSRCHBAT02","computer","dd4b6c01-a890-4a94-983a-2df9943a561f","BEARSRCHBAT02$","S-1-5-21-839522115-261903793-1417001333-29807",
"CN=BEARSRCHBAT03,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSRCHBAT03.atl.careerbuilder.com","True","BEARSRCHBAT03","computer","d7f29d13-ac74-4147-87dd-05753c3c5b87","BEARSRCHBAT03$","S-1-5-21-839522115-261903793-1417001333-29342",
"CN=BEARSRCHBAT04,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSRCHBAT04.atl.careerbuilder.com","True","BEARSRCHBAT04","computer","562c1e65-5785-44fc-af08-c26abce42c87","BEARSRCHBAT04$","S-1-5-21-839522115-261903793-1417001333-29808",
"CN=BEARSRCHBAT05,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSRCHBAT05.atl.careerbuilder.com","True","BEARSRCHBAT05","computer","4e60fc29-aad8-4fa0-aa16-472f3db8a865","BEARSRCHBAT05$","S-1-5-21-839522115-261903793-1417001333-29809",
"CN=BEARSRCHBAT06,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSRCHBAT06.atl.careerbuilder.com","True","BEARSRCHBAT06","computer","ee38e5d3-ad73-4152-9588-18a3bb872413","BEARSRCHBAT06$","S-1-5-21-839522115-261903793-1417001333-29810",
"CN=BEARSRCHBAT07,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSRCHBAT07.atl.careerbuilder.com","True","BEARSRCHBAT07","computer","fa3c8671-f1b7-4e5d-8f3f-c53a797adb9c","BEARSRCHBAT07$","S-1-5-21-839522115-261903793-1417001333-29811",
"CN=BEARSRCHBAT08,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSRCHBAT08.atl.careerbuilder.com","True","BEARSRCHBAT08","computer","08611240-ec4f-4709-8fc1-f52aa64d035f","BEARSRCHBAT08$","S-1-5-21-839522115-261903793-1417001333-29343",
"CN=BEARSRCHBAT09,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSRCHBAT09.atl.careerbuilder.com","True","BEARSRCHBAT09","computer","4bec2386-17e4-482d-8a71-3f6350a31f97","BEARSRCHBAT09$","S-1-5-21-839522115-261903793-1417001333-29344",
"CN=REBELSTAPI12,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELSTAPI12.atl.careerbuilder.com","True","REBELSTAPI12","computer","9c0a0740-2eb1-4dc9-8270-ae0494e7e4a9","REBELSTAPI12$","S-1-5-21-839522115-261903793-1417001333-26371",
"CN=REBELSTAPI11,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELSTAPI11.atl.careerbuilder.com","True","REBELSTAPI11","computer","e37964f9-a463-469f-b67e-f7beb5ce4363","REBELSTAPI11$","S-1-5-21-839522115-261903793-1417001333-26372",
"CN=DRDOCTORA,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRDOCTORA.atl.careerbuilder.com","True","DRDOCTORA","computer","4c9a5492-8f83-43e8-a531-39e9be2dc26f","DRDOCTORA$","S-1-5-21-839522115-261903793-1417001333-30134",
"CN=DRDOCTORB,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRDOCTORB.atl.careerbuilder.com","True","DRDOCTORB","computer","6116ba4d-bf1a-4b66-aaa6-1ad3ae55e4c1","DRDOCTORB$","S-1-5-21-839522115-261903793-1417001333-30135",
"CN=DRSIDEA,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRSIDEA.atl.careerbuilder.com","True","DRSIDEA","computer","26822453-ad24-4a53-a99d-16868b857c08","DRSIDEA$","S-1-5-21-839522115-261903793-1417001333-30136",
"CN=REBELDPIBATCH3,OU=Windows,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELDPIBATCH3.atl.careerbuilder.com","True","REBELDPIBATCH3","computer","efd2b07f-0c42-4b0b-a7f9-87f861d48fa2","REBELDPIBATCH3$","S-1-5-21-839522115-261903793-1417001333-26819",
"CN=BEARDPIBATCH3,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARDPIBATCH3.atl.careerbuilder.com","True","BEARDPIBATCH3","computer","1a6254b9-c53e-4f13-8a49-120e1b19cdfb","BEARDPIBATCH3$","S-1-5-21-839522115-261903793-1417001333-29345",
"CN=DPIBATCH3Q,CN=Computers,DC=atl,DC=careerbuilder,DC=com","DPIBATCH3Q.atl.careerbuilder.com","True","DPIBATCH3Q","computer","5bf55114-4378-4ae3-a545-5fe15c8524d2","DPIBATCH3Q$","S-1-5-21-839522115-261903793-1417001333-28377",
"CN=GHQVREBWWW08,CN=Computers,DC=atl,DC=careerbuilder,DC=com","GHQVREBWWW08.atl.careerbuilder.com","True","GHQVREBWWW08","computer","414af0e8-1a17-466b-8049-da4fd830976a","GHQVREBWWW08$","S-1-5-21-839522115-261903793-1417001333-24928",
"CN=GREG-TEST123456,CN=Computers,DC=atl,DC=careerbuilder,DC=com","greg-test123456.atl.careerbuilder.com","True","GREG-TEST123456","computer","aaf4b391-93e0-4cee-b062-b13cbb142e95","GREG-TEST123456$","S-1-5-21-839522115-261903793-1417001333-25417",
"CN=DRBOBAB,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRBOBAB.atl.careerbuilder.com","True","DRBOBAB","computer","3565d563-e363-41b3-9c7a-4be7d624bf69","DRBOBAB$","S-1-5-21-839522115-261903793-1417001333-28670",
"CN=DRBOBAA,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRBOBAA.atl.careerbuilder.com","True","DRBOBAA","computer","d9b3e650-0e36-472c-9ce9-9e05d703d43a","DRBOBAA$","S-1-5-21-839522115-261903793-1417001333-28671",
"CN=DRHANA,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRHANA.atl.careerbuilder.com","True","DRHANA","computer","e370e959-fad3-4a53-9a11-4fcf1aa221fc","DRHANA$","S-1-5-21-839522115-261903793-1417001333-28672",
"CN=DRWARA,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRWARA.atl.careerbuilder.com","True","DRWARA","computer","0a5aaf7d-05ee-4dab-b496-b6ca7d7bf1c1","DRWARA$","S-1-5-21-839522115-261903793-1417001333-30137",
"CN=DRWARB,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRWARB.atl.careerbuilder.com","True","DRWARB","computer","abaa51c1-1af5-46b2-87b5-318a6c654314","DRWARB$","S-1-5-21-839522115-261903793-1417001333-28673",
"CN=DROPTIMUSA,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DROPTIMUSA.atl.careerbuilder.com","True","DROPTIMUSA","computer","3e1efb14-a801-4af8-9975-cdc3a646fd17","DROPTIMUSA$","S-1-5-21-839522115-261903793-1417001333-30138",
"CN=DRHANB,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRHANB.atl.careerbuilder.com","True","DRHANB","computer","f6691f41-5dd3-4c9a-991e-db7a6863dd83","DRHANB$","S-1-5-21-839522115-261903793-1417001333-30139",
"CN=DROPTIMUSB,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DROPTIMUSB.atl.careerbuilder.com","True","DROPTIMUSB","computer","dee01ca0-2536-4818-bbe2-df21bf268126","DROPTIMUSB$","S-1-5-21-839522115-261903793-1417001333-28674",
"CN=DROBIA,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DROBIA.atl.careerbuilder.com","True","DROBIA","computer","13c9e9f0-eb7a-4031-82b9-30db06e0d2a9","DROBIA$","S-1-5-21-839522115-261903793-1417001333-28675",
"CN=DRMEGAA,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRMEGAA.atl.careerbuilder.com","True","DRMEGAA","computer","10379783-18ab-4efb-89a7-b4a2073fdd95","DRMEGAA$","S-1-5-21-839522115-261903793-1417001333-30140",
"CN=DROBIB,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DROBIB.atl.careerbuilder.com","True","DROBIB","computer","ee474939-b974-43f1-ab04-5e3c6640a429","DROBIB$","S-1-5-21-839522115-261903793-1417001333-28676",
"CN=DRMEGAB,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRMEGAB.atl.careerbuilder.com","True","DRMEGAB","computer","b0b2b8c1-8fef-4f40-a71f-2163cc573121","DRMEGAB$","S-1-5-21-839522115-261903793-1417001333-28677",
"CN=DRAUTOA,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRAUTOA.atl.careerbuilder.com","True","DRAUTOA","computer","6210c862-a76e-4ad8-89c3-a5e13192bbe7","DRAUTOA$","S-1-5-21-839522115-261903793-1417001333-30141",
"CN=DRSIDEB,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRSIDEB.atl.careerbuilder.com","True","DRSIDEB","computer","903685b2-4883-4f0c-b814-95d80b418c66","DRSIDEB$","S-1-5-21-839522115-261903793-1417001333-28678",
"CN=DROPTIMUSCL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DROPTIMUSCL.atl.careerbuilder.com","True","DROPTIMUSCL","computer","65bb80c9-e7c6-4867-a78c-51bf06f9d56b","DROPTIMUSCL$","S-1-5-21-839522115-261903793-1417001333-30142",
"CN=DRMEGACL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRMEGACL.atl.careerbuilder.com","True","DRMEGACL","computer","3ef72d15-7428-4d08-a4c5-cc2974a892a4","DRMEGACL$","S-1-5-21-839522115-261903793-1417001333-28680",
"CN=DRHANCL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRHANCL.atl.careerbuilder.com","True","DRHANCL","computer","2c8533e4-973d-454c-baed-782d557493b0","DRHANCL$","S-1-5-21-839522115-261903793-1417001333-28681",
"CN=DRWARCL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRWARCL.atl.careerbuilder.com","True","DRWARCL","computer","d685f36c-dbaf-40e5-a00f-e73f1b333753","DRWARCL$","S-1-5-21-839522115-261903793-1417001333-28682",
"CN=DRAUTOB,OU=DR,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRAUTOB.atl.careerbuilder.com","True","DRAUTOB","computer","566996a2-39fb-463a-bfd3-c3a93b6fd7e6","DRAUTOB$","S-1-5-21-839522115-261903793-1417001333-28679",
"CN=DRMEGA,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRMEGA.atl.careerbuilder.com","True","DRMEGA","computer","35102679-f5ce-47a1-9d5c-d1cc0f19ff7a","DRMEGA$","S-1-5-21-839522115-261903793-1417001333-30143",
"CN=DRHAN,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRHAN.atl.careerbuilder.com","True","DRHAN","computer","bbe7cb66-1968-4b8b-97e0-3e0323433cff","DRHAN$","S-1-5-21-839522115-261903793-1417001333-30144",
"CN=DRBOBACL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRBOBACL.atl.careerbuilder.com","True","DRBOBACL","computer","a34152bb-140f-4a1d-8cb5-2c50e587ad3d","DRBOBACL$","S-1-5-21-839522115-261903793-1417001333-30145",
"CN=DRWAR,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRWAR.atl.careerbuilder.com","True","DRWAR","computer","c761c641-9b6d-4a5e-acb2-6dcd4f4460a5","DRWAR$","S-1-5-21-839522115-261903793-1417001333-30146",
"CN=DROPTIMUS,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DROPTIMUS.atl.careerbuilder.com","True","DROPTIMUS","computer","5a8b064a-900a-4ed7-a3d9-13c9d0a12b95","DROPTIMUS$","S-1-5-21-839522115-261903793-1417001333-28683",
"CN=DRBOBA,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRBOBA.atl.careerbuilder.com","True","DRBOBA","computer","b21684dd-0aed-4e6c-a890-39c64e8aa405","DRBOBA$","S-1-5-21-839522115-261903793-1417001333-30147",
"CN=REBELSTAPI20,OU=Windows,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELSTAPI20.atl.careerbuilder.com","True","REBELSTAPI20","computer","2b9e9081-8c60-4af7-a4ef-29a705f931fa","REBELSTAPI20$","S-1-5-21-839522115-261903793-1417001333-26373",
"CN=REBELSTAPI21,OU=Windows,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELSTAPI21.atl.careerbuilder.com","True","REBELSTAPI21","computer","3a186339-28d6-46bb-9bb6-04e0a4345d19","REBELSTAPI21$","S-1-5-21-839522115-261903793-1417001333-26374",
"CN=BEARSTAPI21,OU=Windows,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSTAPI21.atl.careerbuilder.com","True","BEARSTAPI21","computer","fc6610bc-0119-46ac-bebf-d4f1257826f8","BEARSTAPI21$","S-1-5-21-839522115-261903793-1417001333-29346",
"CN=GREG-TEST2012AD,CN=Computers,DC=atl,DC=careerbuilder,DC=com","greg-test2012AD.atl.careerbuilder.com","True","GREG-TEST2012AD","computer","37c924ad-3a62-40ea-b29c-86a7e4356033","GREG-TEST2012AD$","S-1-5-21-839522115-261903793-1417001333-25418",
"CN=DRDOCTORCL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRDOCTORCL.atl.careerbuilder.com","True","DRDOCTORCL","computer","32b2a85a-3359-4e60-9cc0-bdc160abc508","DRDOCTORCL$","S-1-5-21-839522115-261903793-1417001333-30148",
"CN=DRDOCTOR,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRDOCTOR.atl.careerbuilder.com","True","DRDOCTOR","computer","4cdcf3cb-4920-4b14-912e-f9798e692b1a","DRDOCTOR$","S-1-5-21-839522115-261903793-1417001333-28684",
"CN=QTXPTOV1,OU=Utility,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","QTXPtoV1.atl.careerbuilder.com","True","QTXPTOV1","computer","5a97932d-1b2f-4530-aebb-acc7e1922798","QTXPTOV1$","S-1-5-21-839522115-261903793-1417001333-25879",
"CN=DROBICL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DROBICL.atl.careerbuilder.com","True","DROBICL","computer","c32d7072-0178-43fb-9768-34938ba298e1","DROBICL$","S-1-5-21-839522115-261903793-1417001333-30149",
"CN=DROBI,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DROBI.atl.careerbuilder.com","True","DROBI","computer","f9a1afd8-9d19-4983-b7d1-8086f7c96767","DROBI$","S-1-5-21-839522115-261903793-1417001333-28685",
"CN=DRSIDECL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRSIDECL.atl.careerbuilder.com","True","DRSIDECL","computer","3be601c6-2321-4201-a150-5ea0c632072d","DRSIDECL$","S-1-5-21-839522115-261903793-1417001333-28686",
"CN=DRSIDE,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRSIDE.atl.careerbuilder.com","True","DRSIDE","computer","17c18417-f4ca-4ba6-a71d-ad6cf4dd1fff","DRSIDE$","S-1-5-21-839522115-261903793-1417001333-30150",
"CN=DRAUTOCL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRAUTOCL.atl.careerbuilder.com","True","DRAUTOCL","computer","39256dd2-345b-4df9-90a4-bdf2cc88b072","DRAUTOCL$","S-1-5-21-839522115-261903793-1417001333-30151",
"CN=DRAUTO,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DRAUTO.atl.careerbuilder.com","True","DRAUTO","computer","8cc87036-1e08-4bb9-9c3c-dff4eb645447","DRAUTO$","S-1-5-21-839522115-261903793-1417001333-30152",
"CN=JT-TEST-CENTOS6,OU=Linux,OU=DEV,OU=Servers,DC=atl,DC=careerbuilder,DC=com","jt-test-centos6.atl.careerbuilder.com","True","JT-TEST-CENTOS6","computer","af02ea34-6e4e-4d3c-9917-998fbc86e9a0","jt-test-centos6$","S-1-5-21-839522115-261903793-1417001333-25420",
"CN=DEVOPTIMUSA,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVOPTIMUSA.atl.careerbuilder.com","True","DEVOPTIMUSA","computer","56f6d1fc-3763-4982-b158-e6a99c76db83","DEVOPTIMUSA$","S-1-5-21-839522115-261903793-1417001333-24930",
"CN=DEVMEGAA,OU=DEV,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVMEGAA.atl.careerbuilder.com","True","DEVMEGAA","computer","c467063b-8c93-486f-87e3-64e6e2f207db","DEVMEGAA$","S-1-5-21-839522115-261903793-1417001333-24931",
"CN=QTXPTOV3,OU=Utility,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","QTXPTOV3.atl.careerbuilder.com","True","QTXPTOV3","computer","98aa4a79-6364-47ae-bef0-41071386f52e","QTXPTOV3$","S-1-5-21-839522115-261903793-1417001333-27818",
"CN=DEVWARB,OU=DEV,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVWARB.atl.careerbuilder.com","True","DEVWARB","computer","097422be-cb71-4852-976e-24ccbaa93be4","DEVWARB$","S-1-5-21-839522115-261903793-1417001333-25424",
"CN=QUESTMGT2,OU=QTM,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","QuestMgt2.atl.careerbuilder.com","True","QUESTMGT2","computer","98f137ae-ff4f-40b5-ac0d-08b2baf7478a","QUESTMGT2$","S-1-5-21-839522115-261903793-1417001333-27364",
"CN=BEARASYNC4,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARASYNC4.atl.careerbuilder.com","True","BEARASYNC4","computer","eae542b5-f34d-460b-898f-1bb176e972ca","BEARASYNC4$","S-1-5-21-839522115-261903793-1417001333-29347",
"CN=GN-CHI2012-1,OU=Windows,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","gn-chi2012-1.atl.careerbuilder.com","False","GN-CHI2012-1","computer","4ef7a1c8-9b27-4135-ad6a-2deb879dc8d0","GN-CHI2012-1$","S-1-5-21-839522115-261903793-1417001333-29348",
"CN=GHQDPIDEPUPD,OU=Windows,OU=DEV,OU=Servers,DC=atl,DC=careerbuilder,DC=com","ghqdpidepupd.atl.careerbuilder.com","True","GHQDPIDEPUPD","computer","73793af4-139e-4091-8a69-4da697b3d71a","GHQDPIDEPUPD$","S-1-5-21-839522115-261903793-1417001333-25427",
"CN=GN-QTXTST1,OU=Windows,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","gn-qtxtst1.atl.careerbuilder.com","False","GN-QTXTST1","computer","f071bfef-452a-4148-8656-2419de9568da","GN-QTXTST1$","S-1-5-21-839522115-261903793-1417001333-27821",
"CN=GN-CHITEST2,OU=Windows,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","gn-chitest2.atl.careerbuilder.com","False","GN-CHITEST2","computer","4f650412-caf0-4686-a261-05e43f15acc4","GN-CHITEST2$","S-1-5-21-839522115-261903793-1417001333-29813",
"CN=GN-QTWTST1,OU=Windows,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","gn-qtwtst1.atl.careerbuilder.com","False","GN-QTWTST1","computer","187ff9a8-0cc2-4729-91c0-a1264b5b8d56","GN-QTWTST1$","S-1-5-21-839522115-261903793-1417001333-26820",
"CN=GN-QTX2K8-1,OU=Windows,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","gn-qtx2k8-1.atl.careerbuilder.com","False","GN-QTX2K8-1","computer","d86d9512-ffa5-4dd4-b75b-37c4aaf89b05","GN-QTX2K8-1$","S-1-5-21-839522115-261903793-1417001333-25882",
"CN=GN-CHI2K8-1,OU=Windows,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","gn-chi2k8-1.atl.careerbuilder.com","True","GN-CHI2K8-1","computer","ce658ff3-7304-4e8d-8cc6-716dc2632061","GN-CHI2K8-1$","S-1-5-21-839522115-261903793-1417001333-29814",
"CN=GN-CHI2K8TST-2,OU=Windows,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","gn-chi2k8tst-2.atl.careerbuilder.com","False","GN-CHI2K8TST-2","computer","f86ef0cf-3d7c-4c07-9e4a-6fbd3a3f0885","GN-CHI2K8TST-2$","S-1-5-21-839522115-261903793-1417001333-29349",
"CN=GN-QTX2K8-2,OU=Windows,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","gn-qtx2k8-2.atl.careerbuilder.com","False","GN-QTX2K8-2","computer","b35fcdca-2cf8-4de1-adb5-73489b87ef0a","GN-QTX2K8-2$","S-1-5-21-839522115-261903793-1417001333-28387",
"CN=GN-QTW2K12-3,OU=Windows,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","gn-qtw2k12-3.atl.careerbuilder.com","False","GN-QTW2K12-3","computer","ac2ec432-7b24-4be8-911d-0ec089d93d15","GN-QTW2K12-3$","S-1-5-21-839522115-261903793-1417001333-26376",
"CN=DPIMAIL02Q,OU=DPI,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","DPIMAIL02Q.atl.careerbuilder.com","True","DPIMAIL02Q","computer","eb8c1f43-7d27-417d-bc2f-5614158452ab","DPIMAIL02Q$","S-1-5-21-839522115-261903793-1417001333-27823",
"CN=DPIMAIL01Q,OU=DPI,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","DPIMAIL01Q.atl.careerbuilder.com","True","DPIMAIL01Q","computer","27d46967-d77d-465b-a459-68c50a8b3c95","DPIMAIL01Q$","S-1-5-21-839522115-261903793-1417001333-25883",
"CN=GN-QTX2K12-3,OU=Windows,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","gn-qtx2k12-3.atl.careerbuilder.com","False","GN-QTX2K12-3","computer","9bb1e53f-a702-4cfe-b109-f41015f255ba","GN-QTX2K12-3$","S-1-5-21-839522115-261903793-1417001333-27824",
"CN=GN-CHI2K12-3,OU=Windows,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","gn-chi2k12-3.atl.careerbuilder.com","False","GN-CHI2K12-3","computer","f5241cff-476d-4d28-8582-03f334b5d7f6","GN-CHI2K12-3$","S-1-5-21-839522115-261903793-1417001333-29815",
"CN=CBJEPROC100,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBJEPROC100.atl.careerbuilder.com","True","CBJEPROC100","computer","24110210-333e-4261-b4aa-910943e506a0","CBJEPROC100$","S-1-5-21-839522115-261903793-1417001333-27366",
